title,year,metascore,runtime_min,director,stars,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_History,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_News,GENRE_Romance,GENRE_Sci-Fi,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,MPAA_NC-17,MPAA_NR,MPAA_PG,MPAA_PG-13,MPAA_R,awarded_director,awarded_stars
Vamps,2012,57.0,92.0,Amy Heckerling,"Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Sparkle,2012,54.0,116.0,Salim Akil,"Jordin Sparks Thomas, Carmen Ejogo, Whitney Houston, Derek Luke",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Craigslist Joe,2012,45.0,90.0,Joseph Garner,"Joseph Garner, Kristos Andrews, Gina Keatley, Michael T. Kuciak",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Amityville Horror,2012,48.0,88.0,Eric Walter,"Daniel Lutz, Susan Bartell, Laura DiDio, Marvin Scott",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BearCity 2: The Proposal,2012,44.0,110.0,Douglas Langway,"Joe Conti, Gerald McCullouch, Stephen Lambeth, Chuck Southworth",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad Kids Go to Hell,2012,40.0,91.0,Matthew Spradlin,"Cameron Deane Stewart, Ben Browder, Jeffrey Schmidt, Ali Faulkner",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seeking a Friend for the End of the World,2012,59.0,101.0,Lorene Scafaria,"Steve Carell, Keira Knightley, Melanie Lynskey, Patton Oswalt",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
My Father and the Man in Black,2012,57.0,87.0,Jonathan Holiff,"Saul Holiff, Johnny Cash, Jonathan Holiff, Bob Dylan",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nate & Margaret,2012,62.0,80.0,Nathan Adloff,"Natalie West, Tyler Ross, Conor McCahill, Gaby Hoffmann",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maniac,2012,47.0,89.0,Franck Khalfoun,"Elijah Wood, Nora Arnezeder, America Olivo, Megan Duffy",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Miss Lovely,2012,52.0,113.0,Ashim Ahluwalia,"Nawazuddin Siddiqui, Niharika Singh, Anil George, Zeena Bhatia",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Killing Them Softly,2012,64.0,97.0,Andrew Dominik,"Brad Pitt, Ray Liotta, Richard Jenkins, Scoot McNairy",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Rust and Bone,2012,73.0,120.0,Jacques Audiard,"Marion Cotillard, Matthias Schoenaerts, Armand Verdure, Céline Sallette",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Piranha 3DD,2012,24.0,83.0,John Gulager,"Danielle Panabaker, Ving Rhames, David Hasselhoff, Matt Bush",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sexual Chronicles of a French Family,2012,34.0,85.0,Pascal Arnold,"Mathias Melloul, Valérie Maës, Stephan Hersoen, Leïla Denio",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Future Weather,2012,67.0,100.0,Jenny Deller,"Perla Haney-Jardine, Lili Taylor, Amy Madigan, Marin Ireland",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Playroom,2012,59.0,83.0,Julia Dyer,"Ian Veteto, Alexandra Doke, Jonathon McClendon, Olivia Harris",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Graceland,2012,75.0,84.0,Ron Morales,"Arnold Reyes, Menggie Cobarrubias, Dido de la Paz, Leon Miguel",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Free Samples,2012,53.0,80.0,Jay Gammill,"Jess Weixler, Jesse Eisenberg, Halley Feiffer, Jason Ritter",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brake,2012,38.0,92.0,Gabe Torres,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30 Beats,2012,20.0,88.0,Alexis Lloyd,"Condola Rashad, Justin Kirk, Jennifer Tilly, Jason Day",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Get the Gringo,2012,60.0,96.0,Adrian Grunberg,"Mel Gibson, Kevin Balmore, Daniel Giménez Cacho, Jesús Ochoa",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Side by Side,2012,82.0,99.0,Christopher Kenneally,"Derek Ambrosi, Michael Ballhaus, Andrzej Bartkowiak, Dion Beebe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ATM,2012,34.0,90.0,David Brooks,"Alice Eve, Josh Peck, Brian Geraghty, Mike O'Brian",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Girl from the Naked Eye,2012,40.0,84.0,David Ren,"Jason Yee, Samantha Streets, Ron Yuan, Dominique Swain",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Samaritan,2012,37.0,90.0,David Weaver,"Samuel L. Jackson, Luke Kirby, Ruth Negga, A.C. Peterson",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Room 237,2012,80.0,102.0,Rodney Ascher,"Bill Blakemore, Geoffrey Cocks, Juli Kearns, John Fell Ryan",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Brother the Devil,2012,71.0,111.0,Sally El Hosaini,"James Krishna Floyd, Elarica Johnson, Fady Elsayed, Saïd Taghmaoui",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Liberal Arts,2012,55.0,97.0,Josh Radnor,"Josh Radnor, Elizabeth Olsen, Zac Efron, Elizabeth Reaser",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Safety Not Guaranteed,2012,72.0,86.0,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Karan Soni",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Detropia,2012,68.0,90.0,Heidi Ewing,"Noah Stewart, Rachele Gilmnore, Michael Wanko, Michigan Opera Theatre Orchestra",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Beasts of the Southern Wild,2012,86.0,93.0,Benh Zeitlin,"Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Double,2011,37.0,98.0,Michael Brandt,"Richard Gere, Topher Grace, Martin Sheen, Tamer Hassan",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Hunky Dory,2011,46.0,110.0,Marc Evans,"Minnie Driver, Kristian Gwilliam, Adam Byard, Aled Pugh",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In the Family,2011,82.0,169.0,Patrick Wang,"Sebastian Banes, Patrick Wang, Trevor St. John, Lisa Altomare",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Art History,2011,36.0,74.0,Joe Swanberg,"Joe Swanberg, Josephine Decker, Kent Osborne, Kris Rey",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11 Flowers,2011,71.0,110.0,Xiaoshuai Wang,"Jingchun Wang, Wenqing Liu, Guo Liuxing Zhong, Kexuan Zhang",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Samsara,2011,65.0,102.0,Ron Fricke,"Balinese Tari Legong Dancers, Ni Made Megahadi Pratiwi, Puti Sri Candra Dewi, Putu Dinda Pratika",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Creature,2011,31.0,93.0,Fred Andrews,"Mehcad Brooks, Serinda Swan, Daniel Bernhardt, Dillon Casey",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seeking Justice,2011,38.0,105.0,Roger Donaldson,"Nicolas Cage, January Jones, Guy Pearce, Harold Perrineau",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Inbetweeners,2011,44.0,97.0,Ben Palmer,"James Buckley, Blake Harrison, Joe Thomas, Simon Bird",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Better Life,2011,64.0,98.0,Chris Weitz,"Demián Bichir, José Julián, Eddie 'Piolin' Sotelo, Joaquín Cosio",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Scalene,2011,65.0,97.0,Zack Parker,"Margo Martindale, Adam Scarimbolo, Hanna Hall, Jim Dougherty",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Judy Moody and the Not Bummer Summer,2011,37.0,91.0,John Schultz,"Jordana Beatty, Heather Graham, Parris Mosteller, Janet Varney",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Tree of Life,2011,85.0,139.0,Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Abandoned,2011,38.0,92.0,Gaby Dellal,"Thomas Dekker, Lynn Collins, Elizabeth McGovern, Joseph Morgan",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Stuck Between Stations,2011,67.0,85.0,Brady Kiernan,"Sam Rosen, Zoe Lister-Jones, Michael Imperioli, Josh Hartnett",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Puncture,2011,54.0,100.0,Adam Kassen,"Chris Evans, Mark Kassen, Vinessa Shaw, Marshall Bell",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Atlas Shrugged: Part I,2011,28.0,97.0,Paul Johansson,"Taylor Schilling, Grant Bowler, Matthew Marsden, Edi Gathegi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Shut Up Little Man! An Audio Misadventure,2011,57.0,90.0,Matthew Bate,"Eddie Lee Sausage, Mitch Deprey, Daniel Clowes, Ivan Brunetti",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Where Soldiers Come From,2011,58.0,92.0,Heather Courtney,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Beaver,2011,60.0,91.0,Jodie Foster,"Mel Gibson, Jodie Foster, Anton Yelchin, Cherry Jones",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Detention,2011,45.0,93.0,Joseph Kahn,"Josh Hutcherson, Shanley Caswell, Spencer Locke, Dane Cook",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dragonslayer,2011,71.0,74.0,Tristan Patterson,"Sid Rocket, Josh 'Skreech' Sandoval",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Divide,2011,28.0,112.0,Xavier Gens,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The FP,2011,48.0,82.0,Brandon Trost,"Jason Trost, Lee Valmassy, Art Hsu, Caitlyn Folley",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Attack the Block,2011,75.0,88.0,Joe Cornish,"John Boyega, Jodie Whittaker, Alex Esmail, Leeon Jones",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Making the Boys,2011,71.0,90.0,Crayton Robey,"Edward Albee, Joe Allen, Matt Baney, David Carter",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Ironclad,2011,42.0,121.0,Jonathan English,"Paul Giamatti, Jason Flemyng, Brian Cox, James Purefoy",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Eagle,2011,55.0,114.0,Kevin Macdonald,"Channing Tatum, Jamie Bell, Donald Sutherland, István Göz",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dressed,2011,39.0,79.0,David John Swajeski,"Mickey Boardman, Simon Collins, Simon Doonan, Amanda Fields",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bullhead,2011,68.0,129.0,Michaël R. Roskam,"Matthias Schoenaerts, Jeroen Perceval, Jeanne Dandoy, Barbara Sarafian",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apart,2011,43.0,85.0,Aaron Rottinghaus,"Olesya Rulin, Josh Danziger, Bruce McGill, Joey Lauren Adams",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
We Were Here,2011,94.0,90.0,David Weissman,"Ed Wolf, Daniel Goldstein, Guy Clark, Eileen Glutzer",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bombay Beach,2011,74.0,80.0,Alma Har'el,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hell and Back Again,2011,81.0,88.0,Danfung Dennis,"Nathan Harris, Ashley Harris, The Marines of Echo Company, Christian Cabaniss",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Restless City,2011,59.0,80.0,Andrew Dosunmu,"Hervé Diese, Momo Dione, Lenore Thomas Douglas, Ger Duany",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
I Melt with You,2011,26.0,129.0,Mark Pellington,"Thomas Jane, Rob Lowe, Jeremy Piven, Christian McKay",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Granito,2011,49.0,103.0,Pamela Yates,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Another Earth,2011,66.0,92.0,Mike Cahill,"Brit Marling, William Mapother, Matthew-Lee Erlbach, DJ Flava",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Red State,2011,50.0,88.0,Kevin Smith,"Michael Parks, Melissa Leo, John Goodman, Michael Angarano",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Catechism Cataclysm,2011,47.0,75.0,Todd Rohal,"Judy Findlay, Steve Little, Robert Longstreet, Carlos Lopez",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
On the Ice,2011,59.0,96.0,Andrew Okpeaha MacLean,"Josiah Patkotak, Frank Qutuq Irelan, John Miller, Teddy Kyle Smith",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Bellflower,2011,72.0,106.0,Evan Glodell,"Evan Glodell, Tyler Dawson, Jessie Wiseman, Rebekah Brandes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hood to Coast,2011,50.0,102.0,Christoph Baaden,"Margaret Lily Andres, Jason Baldwin, Rachel Larsen, Jenny Macy",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Happy Life,2011,45.0,73.0,Michael M. Bilandic,"Tom McCaffrey, Amanda Salane, Gilles Decamps, Matt Pinfield",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Return,2011,63.0,97.0,Liza Johnson,"Linda Cardellini, Michael Shannon, John Slattery, Talia Balsam",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kati with an I,2010,81.0,86.0,Robert Greene,Kati Genthner,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dylan Dog: Dead of Night,2010,31.0,107.0,Kevin Munroe,"Brandon Routh, Anita Briem, Sam Huntington, Taye Diggs",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Queen of the Lot,2010,42.0,120.0,Henry Jaglom,"Tanna Frederick, Noah Wyle, Christopher Rydell, David Proval",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Carbon Nation,2010,44.0,86.0,Peter Byck,"Rohit T. Aggarwala, Jerry M. Allums, Lela Allums, Peter Barnes",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wrecked,2010,61.0,91.0,Michael Greenspan,"Adrien Brody, Caroline Dhavernas, Ryan Robbins, Adrian G. Griffiths",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Under the Boardwalk: The Monopoly Story,2010,63.0,88.0,Kevin Tostado,"Zachary Levi, Philip Orbanes, Ken Koury, Matthew McNally",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
The Black Tulip,2010,37.0,116.0,Sonia Nassery Cole,"Haji Gul Aser, Sonia Nassery Cole, Leo Solomon, Somajia Razaya",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Last Night,2010,50.0,93.0,Massy Tadjedin,"Keira Knightley, Sam Worthington, Eva Mendes, Guillaume Canet",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Henry's Crime,2010,49.0,108.0,Malcolm Venville,"Keanu Reeves, Vera Farmiga, James Caan, Judy Greer",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Let Me In,2010,79.0,116.0,Matt Reeves,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Cara Buono",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Girlfriend,2010,42.0,94.0,Justin Lerner,"Shannon Woodward, Jackson Rathbone, Amanda Plummer, Evan Sneider",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bunraku,2010,28.0,124.0,Guy Moshe,"Josh Hartnett, Demi Moore, Woody Harrelson, Gackt",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Everything Must Go,2010,65.0,97.0,Dan Rush,"Will Ferrell, Rebecca Hall, Christopher Jordan Wallace, Michael Peña",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Super,2010,50.0,96.0,James Gunn,"Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Way,2010,64.0,123.0,Emilio Estevez,"Martin Sheen, Emilio Estevez, Deborah Kara Unger, Yorick van Wageningen",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The King's Speech,2010,88.0,118.0,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The American,2010,61.0,105.0,Anton Corbijn,"George Clooney, Paolo Bonacelli, Violante Placido, Irina Björklund",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Expendables,2010,45.0,103.0,Sylvester Stallone,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Hello Lonesome,2010,58.0,93.0,Adam Reid,"Sabrina Lloyd, James Urbaniak, Lynn Cohen, Harry Chase",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Sons of Tennessee Williams,2010,52.0,75.0,Tim Wolff,"Charles Maddox, Tommy Dietsch, Ed Herlihy, George Roth",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BearCity,2010,38.0,104.0,Douglas Langway,"Alex Di Dio, Kevin E. Smith, Joe Conti, Carlos Abrieu",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Leap Year,2010,71.0,94.0,Michael Rowe,"Gustavo Sánchez Parra, Mónica Del Carmen, Diego Chas, Marco Zapata",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Woodmans,2010,74.0,82.0,Scott Willis,"Betty Woodman, George Woodman, Charles Woodman, Francesca Woodman",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
In My Sleep,2010,33.0,104.0,Allen Wolf,"Lacey Chabert, Abigail Spencer, Tim Draxl, Philip Winchester",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Harvest,2010,61.0,102.0,Marc Meyers,"Jack Carpenter, Robert Loggia, Arye Gross, Victoria Clark",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The People vs. George Lucas,2010,55.0,93.0,Alexandre O. Philippe,"Joe Nussbaum, Daryl Frazetti, Doug Jones, Damian Hess",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monsters,2010,63.0,94.0,Gareth Edwards,"Annalee Jefferies, Mario Zuniga Benavides, Whitney Able, Scoot McNairy",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Brotherhood,2010,52.0,76.0,Will Canon,"Arlen Escarpeta, Jon Foster, Trevor Morgan, Lou Taylor Pucci",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Gabi on the Roof in July,2010,58.0,101.0,Lawrence Michael Levine,"Lawrence Michael Levine, Louis Cancelmi, Sophia Takal, Brooke Bloom",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Killing Jar,2010,14.0,92.0,Mark Young,"Harold Perrineau, Michael Madsen, Amber Benson, Jake Busey",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Red White & Blue,2010,81.0,103.0,Simon Rumley,"Jon Michael Davis, Amanda Fuller, Nick Holden, Marc Senter",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Skateland,2010,51.0,96.0,Anthony Burns,"Shiloh Fernandez, Brett Cullen, Heath Freeman, Ashley Greene",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
As Good as Dead,2010,34.0,100.0,Jonathan Mossek,"Andie MacDowell, Cary Elwes, Matt Dallas, Frank Whaley",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Holy Rollers,2010,51.0,89.0,Kevin Asch,"Danny A. Abeckaser, Ari Graynor, Justin Bartha, Jesse Eisenberg",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Runaways,2010,65.0,106.0,Floria Sigismondi,"Kristen Stewart, Michael Shannon, Dakota Fanning, Stella Maeve",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Buried,2010,65.0,95.0,Rodrigo Cortés,"Ryan Reynolds, Stephen Tobolowsky, José Luis García Pérez, Robert Paterson",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Catfish,2010,65.0,87.0,Henry Joost,"Henry Joost, Angela Wesselman-Pierce, Nev Schulman, Ariel Schulman",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
